accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
-15360,-528,-26,-0.99,-0.01,-1.03,-233,-74,117,-0.08,-0.08,-0.08
-15332,-498,-2,-0.99,-0.01,-1.03,-220,-79,123,0.12,-0.15,0.02
-15440,-530,-12,-0.99,-0.01,-1.03,-218,-58,136,0.15,0.17,0.21
-15320,-500,-18,-0.98,-0.01,-1.03,-229,-69,131,-0.02,0,0.14
-15352,-604,0,-0.99,-0.02,-1.03,-224,-68,133,0.06,0.02,0.17
-15444,-502,24,-0.99,-0.01,-1.02,-229,-62,122,-0.02,0.11,0
-15472,-546,2,-0.99,-0.01,-1.02,-232,-67,126,-0.06,0.03,0.06
-15364,-490,-70,-0.99,-0.01,-1.03,-228,-60,139,0,0.14,0.26
-15398,-490,-18,-0.99,-0.01,-1.03,-238,-66,122,-0.15,0.05,0
-15378,-558,32,-0.99,-0.01,-1.02,-229,-77,122,-0.02,-0.12,0
-15474,-504,64,-0.99,-0.01,-1.02,-228,-73,127,0,-0.06,0.08
-15428,-642,-28,-0.99,-0.02,-1.03,-229,-69,130,-0.02,0,0.12
-15376,-548,130,-0.99,-0.01,-1.02,-227,-68,121,0.02,0.02,-0.02
-15320,-498,10,-0.98,-0.01,-1.02,-230,-73,124,-0.03,-0.06,0.03
-15378,-596,-36,-0.99,-0.02,-1.03,-228,-65,124,0,0.06,0.03
-15388,-538,-30,-0.99,-0.01,-1.03,-224,-75,117,0.06,-0.09,-0.08
-15428,-530,26,-0.99,-0.01,-1.02,-230,-86,126,-0.03,-0.26,0.06
-15360,-490,40,-0.99,-0.01,-1.02,-223,-69,120,0.08,0,-0.03
-15386,-546,30,-0.99,-0.01,-1.02,-221,-65,123,0.11,0.06,0.02
-15406,-532,64,-0.99,-0.01,-1.02,-219,-64,117,0.14,0.08,-0.08
-15394,-580,34,-0.99,-0.02,-1.02,-228,-62,121,0,0.11,-0.02
-15368,-602,-106,-0.99,-0.02,-1.03,-228,-60,133,0,0.14,0.17
-15424,-490,-152,-0.99,-0.01,-1.03,-224,-69,125,0.06,0,0.05
-15428,-510,-28,-0.99,-0.01,-1.03,-230,-61,123,-0.03,0.12,0.02
-15392,-542,70,-0.99,-0.01,-1.02,-227,-70,121,0.02,-0.02,-0.02
-15360,-536,64,-0.99,-0.01,-1.02,-228,-71,129,0,-0.03,0.11
-15368,-556,-60,-0.99,-0.01,-1.03,-224,-70,128,0.06,-0.02,0.09
-15406,-488,-28,-0.99,-0.01,-1.03,-233,-74,125,-0.08,-0.08,0.05
-15352,-564,-44,-0.99,-0.01,-1.03,-227,-83,122,0.02,-0.21,0
-15396,-502,-32,-0.99,-0.01,-1.03,-224,-72,129,0.06,-0.05,0.11
-15424,-626,-8,-0.99,-0.02,-1.03,-232,-65,115,-0.06,0.06,-0.11
-15378,-586,-44,-0.99,-0.02,-1.03,-226,-73,115,0.03,-0.06,-0.11
-15414,-514,130,-0.99,-0.01,-1.02,-227,-67,129,0.02,0.03,0.11
-15344,-568,-38,-0.99,-0.01,-1.03,-227,-61,124,0.02,0.12,0.03
-15478,-556,22,-0.99,-0.01,-1.02,-227,-65,125,0.02,0.06,0.05
-15408,-524,40,-0.99,-0.01,-1.02,-236,-66,116,-0.12,0.05,-0.09
-15368,-526,-36,-0.99,-0.01,-1.03,-226,-63,116,0.03,0.09,-0.09
-15404,-588,24,-0.99,-0.02,-1.02,-225,-64,123,0.05,0.08,0.02
-15390,-536,116,-0.99,-0.01,-1.02,-231,-78,119,-0.05,-0.14,-0.05
-15382,-578,-88,-0.99,-0.02,-1.03,-224,-84,117,0.06,-0.23,-0.08
-15426,-592,-78,-0.99,-0.02,-1.03,-228,-73,122,0,-0.06,0
-15454,-596,-96,-0.99,-0.02,-1.03,-227,-73,123,0.02,-0.06,0.02
-15352,-498,84,-0.99,-0.01,-1.02,-220,-78,130,0.12,-0.14,0.12
-15402,-506,18,-0.99,-0.01,-1.02,-226,-61,121,0.03,0.12,-0.02
-15364,-512,40,-0.99,-0.01,-1.02,-229,-75,131,-0.02,-0.09,0.14
-15444,-522,0,-0.99,-0.01,-1.03,-231,-68,122,-0.05,0.02,0
-15354,-534,12,-0.99,-0.01,-1.02,-226,-67,131,0.03,0.03,0.14
-15418,-546,88,-0.99,-0.01,-1.02,-235,-64,126,-0.11,0.08,0.06
-15418,-524,-70,-0.99,-0.01,-1.03,-228,-79,125,0,-0.15,0.05
-15328,-528,-30,-0.99,-0.01,-1.03,-219,-74,130,0.14,-0.08,0.12
-15378,-584,140,-0.99,-0.02,-1.02,-233,-63,136,-0.08,0.09,0.21
-15388,-514,-16,-0.99,-0.01,-1.03,-227,-77,129,0.02,-0.12,0.11
-15322,-554,-12,-0.99,-0.01,-1.03,-233,-77,124,-0.08,-0.12,0.03
-15398,-488,-138,-0.99,-0.01,-1.03,-229,-79,124,-0.02,-0.15,0.03
-15396,-548,32,-0.99,-0.01,-1.02,-229,-78,127,-0.02,-0.14,0.08
-15354,-482,10,-0.99,-0.01,-1.02,-223,-63,119,0.08,0.09,-0.05
-15462,-592,-50,-0.99,-0.02,-1.03,-229,-85,122,-0.02,-0.24,0
-15418,-538,-10,-0.99,-0.01,-1.03,-225,-62,115,0.05,0.11,-0.11
-15334,-456,44,-0.99,-0.01,-1.02,-229,-63,121,-0.02,0.09,-0.02
-15440,-518,-16,-0.99,-0.01,-1.03,-226,-66,132,0.03,0.05,0.15
-15396,-616,-50,-0.99,-0.02,-1.03,-227,-70,130,0.02,-0.02,0.12
-15376,-562,-18,-0.99,-0.01,-1.03,-222,-71,128,0.09,-0.03,0.09
-15398,-640,130,-0.99,-0.02,-1.02,-226,-70,118,0.03,-0.02,-0.06
-15284,-558,-18,-0.98,-0.01,-1.03,-231,-68,128,-0.05,0.02,0.09
-15424,-562,98,-0.99,-0.01,-1.02,-228,-59,133,0,0.15,0.17
-15436,-490,20,-0.99,-0.01,-1.02,-232,-78,118,-0.06,-0.14,-0.06
-15374,-528,-32,-0.99,-0.01,-1.03,-239,-80,129,-0.17,-0.17,0.11
-15406,-564,-42,-0.99,-0.01,-1.03,-222,-72,127,0.09,-0.05,0.08
-15406,-522,14,-0.99,-0.01,-1.02,-220,-80,123,0.12,-0.17,0.02
-15400,-470,52,-0.99,-0.01,-1.02,-224,-65,126,0.06,0.06,0.06
-15400,-524,-120,-0.99,-0.01,-1.03,-231,-70,114,-0.05,-0.02,-0.12
-15414,-536,-46,-0.99,-0.01,-1.03,-225,-76,123,0.05,-0.11,0.02
-15370,-510,-52,-0.99,-0.01,-1.03,-228,-68,126,0,0.02,0.06
-15468,-492,2,-0.99,-0.01,-1.02,-232,-62,127,-0.06,0.11,0.08
-15414,-584,-10,-0.99,-0.02,-1.03,-228,-69,119,0,0,-0.05
-15362,-588,98,-0.99,-0.02,-1.02,-228,-74,110,0,-0.08,-0.18
-15422,-492,2,-0.99,-0.01,-1.02,-235,-67,131,-0.11,0.03,0.14
-15380,-528,60,-0.99,-0.01,-1.02,-233,-68,125,-0.08,0.02,0.05
-15406,-592,-42,-0.99,-0.02,-1.03,-228,-73,118,0,-0.06,-0.06
-15324,-512,-150,-0.99,-0.01,-1.03,-220,-62,112,0.12,0.11,-0.15
-15332,-544,66,-0.99,-0.01,-1.02,-232,-71,122,-0.06,-0.03,0
-15420,-470,-64,-0.99,-0.01,-1.03,-222,-72,127,0.09,-0.05,0.08
-15466,-542,152,-0.99,-0.01,-1.02,-227,-71,128,0.02,-0.03,0.09
-15380,-510,16,-0.99,-0.01,-1.02,-217,-64,131,0.17,0.08,0.14
-15366,-526,-148,-0.99,-0.01,-1.03,-225,-78,126,0.05,-0.14,0.06
-15324,-568,14,-0.99,-0.01,-1.02,-217,-88,119,0.17,-0.29,-0.05
-15420,-564,22,-0.99,-0.01,-1.02,-232,-71,127,-0.06,-0.03,0.08
-15330,-594,-64,-0.99,-0.02,-1.03,-226,-82,126,0.03,-0.2,0.06
-15406,-526,14,-0.99,-0.01,-1.02,-226,-62,129,0.03,0.11,0.11
-15402,-570,60,-0.99,-0.01,-1.02,-234,-77,130,-0.09,-0.12,0.12
-15500,-510,-60,-1,-0.01,-1.03,-226,-62,112,0.03,0.11,-0.15
-15386,-522,24,-0.99,-0.01,-1.02,-224,-70,118,0.06,-0.02,-0.06
-15398,-426,-84,-0.99,-0.01,-1.03,-229,-67,125,-0.02,0.03,0.05
-15404,-576,-38,-0.99,-0.02,-1.03,-230,-60,135,-0.03,0.14,0.2
-15400,-506,-78,-0.99,-0.01,-1.03,-233,-77,114,-0.08,-0.12,-0.12
-15370,-568,-14,-0.99,-0.01,-1.03,-236,-77,118,-0.12,-0.12,-0.06
-15368,-474,38,-0.99,-0.01,-1.02,-220,-59,120,0.12,0.15,-0.03
-15408,-566,-12,-0.99,-0.01,-1.03,-230,-71,122,-0.03,-0.03,0
-15330,-566,40,-0.99,-0.01,-1.02,-227,-76,127,0.02,-0.11,0.08
-15328,-484,14,-0.99,-0.01,-1.02,-230,-69,124,-0.03,0,0.03
-15448,-470,-20,-0.99,-0.01,-1.03,-231,-75,118,-0.05,-0.09,-0.06
-15446,-568,-22,-0.99,-0.01,-1.03,-226,-75,131,0.03,-0.09,0.14
-15416,-590,-44,-0.99,-0.02,-1.03,-234,-74,115,-0.09,-0.08,-0.11
-15376,-518,6,-0.99,-0.01,-1.02,-228,-70,129,0,-0.02,0.11
-15378,-538,30,-0.99,-0.01,-1.02,-235,-82,134,-0.11,-0.2,0.18
-15404,-454,-50,-0.99,-0.01,-1.03,-225,-77,118,0.05,-0.12,-0.06
-15466,-622,18,-0.99,-0.02,-1.02,-229,-70,129,-0.02,-0.02,0.11
-15484,-522,48,-0.99,-0.01,-1.02,-232,-73,129,-0.06,-0.06,0.11
-15402,-560,-28,-0.99,-0.01,-1.03,-236,-75,125,-0.12,-0.09,0.05
-15362,-530,-72,-0.99,-0.01,-1.03,-218,-62,111,0.15,0.11,-0.17
-15392,-544,-8,-0.99,-0.01,-1.03,-230,-71,124,-0.03,-0.03,0.03
-15398,-478,66,-0.99,-0.01,-1.02,-217,-70,119,0.17,-0.02,-0.05
-15384,-600,80,-0.99,-0.02,-1.02,-233,-63,118,-0.08,0.09,-0.06
-15400,-478,94,-0.99,-0.01,-1.02,-232,-68,114,-0.06,0.02,-0.12
-15416,-578,-146,-0.99,-0.02,-1.03,-230,-60,127,-0.03,0.14,0.08
-15426,-524,-106,-0.99,-0.01,-1.03,-231,-72,132,-0.05,-0.05,0.15
-15404,-584,4,-0.99,-0.02,-1.02,-223,-65,118,0.08,0.06,-0.06
-15466,-598,-66,-0.99,-0.02,-1.03,-230,-68,128,-0.03,0.02,0.09
-15410,-520,-22,-0.99,-0.01,-1.03,-229,-67,131,-0.02,0.03,0.14
-15452,-492,-30,-0.99,-0.01,-1.03,-234,-75,126,-0.09,-0.09,0.06
-15492,-544,2,-1,-0.01,-1.02,-229,-68,126,-0.02,0.02,0.06
-15436,-502,48,-0.99,-0.01,-1.02,-235,-76,127,-0.11,-0.11,0.08
-15332,-448,56,-0.99,-0.01,-1.02,-234,-68,132,-0.09,0.02,0.15
-15474,-512,-12,-0.99,-0.01,-1.03,-231,-72,130,-0.05,-0.05,0.12
-15362,-570,-20,-0.99,-0.01,-1.03,-229,-59,127,-0.02,0.15,0.08
-15398,-550,88,-0.99,-0.01,-1.02,-228,-74,120,0,-0.08,-0.03
-15384,-506,48,-0.99,-0.01,-1.02,-228,-71,121,0,-0.03,-0.02
-15400,-516,156,-0.99,-0.01,-1.02,-224,-63,127,0.06,0.09,0.08
-15426,-564,80,-0.99,-0.01,-1.02,-225,-66,113,0.05,0.05,-0.14
-15392,-582,-132,-0.99,-0.02,-1.03,-233,-63,127,-0.08,0.09,0.08
-15454,-548,-66,-0.99,-0.01,-1.03,-231,-75,123,-0.05,-0.09,0.02
-15406,-534,0,-0.99,-0.01,-1.03,-241,-70,131,-0.2,-0.02,0.14
-15430,-490,-66,-0.99,-0.01,-1.03,-226,-72,123,0.03,-0.05,0.02
-15448,-494,-58,-0.99,-0.01,-1.03,-225,-74,131,0.05,-0.08,0.14
-15392,-540,54,-0.99,-0.01,-1.02,-232,-65,125,-0.06,0.06,0.05
-15460,-504,-42,-0.99,-0.01,-1.03,-226,-66,122,0.03,0.05,0
-15504,-532,66,-1,-0.01,-1.02,-232,-65,124,-0.06,0.06,0.03
-15344,-526,50,-0.99,-0.01,-1.02,-231,-70,133,-0.05,-0.02,0.17
-15392,-506,2,-0.99,-0.01,-1.02,-229,-63,120,-0.02,0.09,-0.03
-15352,-528,-38,-0.99,-0.01,-1.03,-234,-62,123,-0.09,0.11,0.02
-15436,-514,110,-0.99,-0.01,-1.02,-228,-66,129,0,0.05,0.11
-15418,-498,32,-0.99,-0.01,-1.02,-233,-64,131,-0.08,0.08,0.14
-15426,-482,-2,-0.99,-0.01,-1.03,-225,-71,129,0.05,-0.03,0.11
-15352,-506,-120,-0.99,-0.01,-1.03,-233,-75,124,-0.08,-0.09,0.03
-15400,-420,-54,-0.99,-0.01,-1.03,-224,-79,130,0.06,-0.15,0.12
-15386,-606,-26,-0.99,-0.02,-1.03,-220,-72,123,0.12,-0.05,0.02
-15406,-544,8,-0.99,-0.01,-1.02,-219,-68,127,0.14,0.02,0.08
-15440,-524,-12,-0.99,-0.01,-1.03,-220,-78,126,0.12,-0.14,0.06
-15422,-422,100,-0.99,-0.01,-1.02,-230,-65,127,-0.03,0.06,0.08
-15390,-560,-32,-0.99,-0.01,-1.03,-224,-72,125,0.06,-0.05,0.05
-15372,-504,-100,-0.99,-0.01,-1.03,-229,-74,120,-0.02,-0.08,-0.03
-15412,-556,-64,-0.99,-0.01,-1.03,-223,-69,119,0.08,0,-0.05
-15402,-498,40,-0.99,-0.01,-1.02,-225,-73,119,0.05,-0.06,-0.05
-15392,-544,54,-0.99,-0.01,-1.02,-228,-79,123,0,-0.15,0.02
-15410,-502,2,-0.99,-0.01,-1.02,-227,-76,126,0.02,-0.11,0.06
-15260,-506,78,-0.98,-0.01,-1.02,-226,-70,132,0.03,-0.02,0.15
-15406,-474,16,-0.99,-0.01,-1.02,-221,-78,113,0.11,-0.14,-0.14
-15318,-552,-40,-0.98,-0.01,-1.03,-233,-63,119,-0.08,0.09,-0.05
-15440,-512,14,-0.99,-0.01,-1.02,-215,-75,128,0.2,-0.09,0.09
-15400,-556,74,-0.99,-0.01,-1.02,-228,-69,126,0,0,0.06
-15454,-524,40,-0.99,-0.01,-1.02,-230,-74,123,-0.03,-0.08,0.02
-15366,-666,18,-0.99,-0.02,-1.02,-217,-75,121,0.17,-0.09,-0.02
-15382,-552,54,-0.99,-0.01,-1.02,-226,-76,118,0.03,-0.11,-0.06
-15390,-514,-60,-0.99,-0.01,-1.03,-222,-57,114,0.09,0.18,-0.12
-15398,-542,-22,-0.99,-0.01,-1.03,-231,-68,131,-0.05,0.02,0.14
-15484,-538,-84,-0.99,-0.01,-1.03,-235,-70,117,-0.11,-0.02,-0.08
-15444,-568,-44,-0.99,-0.01,-1.03,-224,-67,123,0.06,0.03,0.02
-15410,-552,22,-0.99,-0.01,-1.02,-220,-65,128,0.12,0.06,0.09
-15362,-576,-42,-0.99,-0.02,-1.03,-229,-70,132,-0.02,-0.02,0.15
-15406,-494,50,-0.99,-0.01,-1.02,-231,-80,125,-0.05,-0.17,0.05
-15342,-472,56,-0.99,-0.01,-1.02,-239,-69,124,-0.17,0,0.03
-15388,-500,-58,-0.99,-0.01,-1.03,-225,-67,125,0.05,0.03,0.05
-15378,-524,44,-0.99,-0.01,-1.02,-223,-71,122,0.08,-0.03,0
-15382,-574,-104,-0.99,-0.02,-1.03,-218,-74,135,0.15,-0.08,0.2
-15336,-540,12,-0.99,-0.01,-1.02,-226,-68,115,0.03,0.02,-0.11
-15426,-566,-90,-0.99,-0.01,-1.03,-230,-65,118,-0.03,0.06,-0.06
-15390,-578,-12,-0.99,-0.02,-1.03,-227,-63,118,0.02,0.09,-0.06
-15372,-566,-22,-0.99,-0.01,-1.03,-232,-72,120,-0.06,-0.05,-0.03
-15346,-540,-62,-0.99,-0.01,-1.03,-233,-64,117,-0.08,0.08,-0.08
-15398,-508,-96,-0.99,-0.01,-1.03,-229,-72,124,-0.02,-0.05,0.03
-15386,-508,-68,-0.99,-0.01,-1.03,-230,-68,123,-0.03,0.02,0.02
-15362,-612,-22,-0.99,-0.02,-1.03,-226,-66,125,0.03,0.05,0.05
-15416,-560,6,-0.99,-0.01,-1.02,-229,-69,131,-0.02,0,0.14
-15440,-548,-62,-0.99,-0.01,-1.03,-234,-68,115,-0.09,0.02,-0.11
-15432,-610,-78,-0.99,-0.02,-1.03,-223,-69,129,0.08,0,0.11
-15366,-526,44,-0.99,-0.01,-1.02,-240,-73,127,-0.18,-0.06,0.08
-15436,-550,-42,-0.99,-0.01,-1.03,-221,-68,125,0.11,0.02,0.05
-15418,-574,10,-0.99,-0.02,-1.02,-226,-75,122,0.03,-0.09,0
-15402,-538,128,-0.99,-0.01,-1.02,-235,-76,128,-0.11,-0.11,0.09
-15352,-552,12,-0.99,-0.01,-1.02,-228,-61,130,0,0.12,0.12
-15330,-586,88,-0.99,-0.02,-1.02,-232,-74,124,-0.06,-0.08,0.03
-15364,-594,-64,-0.99,-0.02,-1.03,-230,-64,114,-0.03,0.08,-0.12
-15470,-494,-12,-0.99,-0.01,-1.03,-217,-76,138,0.17,-0.11,0.24
-15378,-516,94,-0.99,-0.01,-1.02,-225,-74,126,0.05,-0.08,0.06
-15404,-592,-96,-0.99,-0.02,-1.03,-234,-77,132,-0.09,-0.12,0.15
-15388,-484,58,-0.99,-0.01,-1.02,-227,-73,125,0.02,-0.06,0.05
-15426,-582,-94,-0.99,-0.02,-1.03,-231,-68,132,-0.05,0.02,0.15
-15378,-440,10,-0.99,-0.01,-1.02,-225,-70,124,0.05,-0.02,0.03
-15428,-594,-122,-0.99,-0.02,-1.03,-229,-75,122,-0.02,-0.09,0
-15438,-554,20,-0.99,-0.01,-1.02,-239,-68,120,-0.17,0.02,-0.03
-15390,-616,24,-0.99,-0.02,-1.02,-228,-66,123,0,0.05,0.02
-15432,-446,66,-0.99,-0.01,-1.02,-230,-75,119,-0.03,-0.09,-0.05
-15388,-580,-112,-0.99,-0.02,-1.03,-229,-64,128,-0.02,0.08,0.09
-15394,-494,-72,-0.99,-0.01,-1.03,-228,-65,124,0,0.06,0.03
-15524,-540,74,-1,-0.01,-1.02,-221,-72,121,0.11,-0.05,-0.02
-15390,-572,-110,-0.99,-0.01,-1.03,-218,-70,126,0.15,-0.02,0.06
-15388,-598,-12,-0.99,-0.02,-1.03,-235,-65,120,-0.11,0.06,-0.03
-15392,-488,72,-0.99,-0.01,-1.02,-230,-77,126,-0.03,-0.12,0.06
-15362,-546,-100,-0.99,-0.01,-1.03,-228,-69,128,0,0,0.09
-15386,-506,76,-0.99,-0.01,-1.02,-230,-74,130,-0.03,-0.08,0.12
-15482,-552,14,-0.99,-0.01,-1.02,-230,-70,128,-0.03,-0.02,0.09
-15428,-494,-50,-0.99,-0.01,-1.03,-230,-78,110,-0.03,-0.14,-0.18
-15408,-490,-154,-0.99,-0.01,-1.03,-230,-74,123,-0.03,-0.08,0.02
-15372,-544,62,-0.99,-0.01,-1.02,-224,-62,130,0.06,0.11,0.12
-15334,-532,62,-0.99,-0.01,-1.02,-232,-74,114,-0.06,-0.08,-0.12
-15416,-524,30,-0.99,-0.01,-1.02,-217,-67,129,0.17,0.03,0.11
-15364,-540,-4,-0.99,-0.01,-1.03,-225,-56,124,0.05,0.2,0.03
-15454,-524,56,-0.99,-0.01,-1.02,-225,-71,121,0.05,-0.03,-0.02
-15366,-496,-44,-0.99,-0.01,-1.03,-239,-59,121,-0.17,0.15,-0.02
-15416,-552,26,-0.99,-0.01,-1.02,-224,-73,124,0.06,-0.06,0.03
-15434,-516,18,-0.99,-0.01,-1.02,-234,-73,125,-0.09,-0.06,0.05
-15426,-540,86,-0.99,-0.01,-1.02,-227,-69,121,0.02,0,-0.02
-15434,-484,-48,-0.99,-0.01,-1.03,-230,-69,126,-0.03,0,0.06
-15404,-546,6,-0.99,-0.01,-1.02,-229,-62,123,-0.02,0.11,0.02
-15348,-490,38,-0.99,-0.01,-1.02,-217,-70,117,0.17,-0.02,-0.08
-15422,-618,68,-0.99,-0.02,-1.02,-224,-62,127,0.06,0.11,0.08
-15402,-514,6,-0.99,-0.01,-1.02,-233,-76,127,-0.08,-0.11,0.08
-15338,-604,18,-0.99,-0.02,-1.02,-232,-75,121,-0.06,-0.09,-0.02
-15344,-526,80,-0.99,-0.01,-1.02,-226,-76,128,0.03,-0.11,0.09
-15354,-520,-68,-0.99,-0.01,-1.03,-232,-68,124,-0.06,0.02,0.03
-15428,-486,58,-0.99,-0.01,-1.02,-224,-71,125,0.06,-0.03,0.05
-15390,-526,-2,-0.99,-0.01,-1.03,-232,-69,132,-0.06,0,0.15
-15334,-540,124,-0.99,-0.01,-1.02,-233,-73,112,-0.08,-0.06,-0.15
-15342,-590,20,-0.99,-0.02,-1.02,-232,-73,123,-0.06,-0.06,0.02
-15400,-560,-62,-0.99,-0.01,-1.03,-227,-72,126,0.02,-0.05,0.06
-15372,-562,66,-0.99,-0.01,-1.02,-226,-75,120,0.03,-0.09,-0.03
-15364,-548,-2,-0.99,-0.01,-1.03,-226,-72,128,0.03,-0.05,0.09
-15364,-492,60,-0.99,-0.01,-1.02,-224,-79,130,0.06,-0.15,0.12
-15388,-560,10,-0.99,-0.01,-1.02,-231,-74,123,-0.05,-0.08,0.02
-15398,-556,42,-0.99,-0.01,-1.02,-226,-72,123,0.03,-0.05,0.02
-15290,-520,-2,-0.98,-0.01,-1.03,-227,-65,138,0.02,0.06,0.24
-15418,-564,-14,-0.99,-0.01,-1.03,-226,-67,126,0.03,0.03,0.06
-15370,-624,-66,-0.99,-0.02,-1.03,-226,-67,127,0.03,0.03,0.08
-15378,-532,-96,-0.99,-0.01,-1.03,-222,-68,127,0.09,0.02,0.08
-15380,-540,24,-0.99,-0.01,-1.02,-237,-68,122,-0.14,0.02,0
-15424,-478,58,-0.99,-0.01,-1.02,-224,-64,120,0.06,0.08,-0.03
-15378,-566,-16,-0.99,-0.01,-1.03,-217,-63,124,0.17,0.09,0.03
-15328,-576,-126,-0.99,-0.02,-1.03,-223,-68,125,0.08,0.02,0.05
-15416,-536,-68,-0.99,-0.01,-1.03,-227,-68,127,0.02,0.02,0.08
-15330,-576,-78,-0.99,-0.02,-1.03,-234,-70,135,-0.09,-0.02,0.2
-15372,-466,-12,-0.99,-0.01,-1.03,-232,-73,120,-0.06,-0.06,-0.03
-15416,-600,-84,-0.99,-0.02,-1.03,-221,-68,122,0.11,0.02,0
-15404,-500,-36,-0.99,-0.01,-1.03,-233,-67,126,-0.08,0.03,0.06
-15360,-522,-96,-0.99,-0.01,-1.03,-230,-67,119,-0.03,0.03,-0.05
-15366,-514,-18,-0.99,-0.01,-1.03,-223,-76,131,0.08,-0.11,0.14
-15400,-536,-46,-0.99,-0.01,-1.03,-228,-79,122,0,-0.15,0
-15368,-580,34,-0.99,-0.02,-1.02,-231,-78,127,-0.05,-0.14,0.08
