,,,,,,,,,,,
590,15936,-58,-0.01,0.99,-1.03,-231,-72,122,-0.05,-0.05,0
586,16006,42,-0.01,1,-1.02,-229,-82,127,-0.02,-0.2,0.08
618,15974,-80,-0.01,0.99,-1.03,-226,-79,129,0.03,-0.15,0.11
566,15948,-150,-0.02,0.99,-1.03,-234,-71,127,-0.09,-0.03,0.08
544,16004,-28,-0.02,1,-1.03,-218,-77,118,0.15,-0.12,-0.06
590,16004,-84,-0.01,1,-1.03,-233,-68,126,-0.08,0.02,0.06
572,15940,-152,-0.01,0.99,-1.03,-212,-72,124,0.24,-0.05,0.03
588,15898,-70,-0.01,0.99,-1.03,-228,-63,126,0,0.09,0.06
594,15964,-66,-0.01,0.99,-1.03,-230,-82,133,-0.03,-0.2,0.17
566,15992,-48,-0.02,1,-1.03,-242,-67,122,-0.21,0.03,0
584,15994,-64,-0.01,1,-1.03,-231,-72,123,-0.05,-0.05,0.02
626,15912,-76,-0.01,0.99,-1.03,-228,-71,122,0,-0.03,0
568,16040,-26,-0.02,1,-1.03,-235,-71,119,-0.11,-0.03,-0.05
536,16042,-74,-0.02,1,-1.03,-224,-73,116,0.06,-0.06,-0.09
572,15906,-106,-0.01,0.99,-1.03,-229,-72,119,-0.02,-0.05,-0.05
664,15998,-72,-0.01,1,-1.03,-224,-68,120,0.06,0.02,-0.03
588,16016,-216,-0.01,1,-1.04,-220,-69,120,0.12,0,-0.03
590,15962,-36,-0.01,0.99,-1.03,-221,-65,125,0.11,0.06,0.05
588,15898,-40,-0.01,0.99,-1.03,-229,-64,124,-0.02,0.08,0.03
558,15968,-166,-0.02,0.99,-1.04,-229,-69,128,-0.02,0,0.09
674,16026,-20,-0.01,1,-1.03,-235,-67,124,-0.11,0.03,0.03
594,15916,-76,-0.01,0.99,-1.03,-231,-75,122,-0.05,-0.09,0
572,16010,-30,-0.01,1,-1.03,-231,-68,130,-0.05,0.02,0.12
558,15958,-56,-0.02,0.99,-1.03,-234,-69,127,-0.09,0,0.08
568,16088,-98,-0.02,1,-1.03,-224,-86,128,0.06,-0.26,0.09
614,15984,-10,-0.01,1,-1.03,-225,-74,122,0.05,-0.08,0
664,16026,-40,-0.01,1,-1.03,-230,-75,130,-0.03,-0.09,0.12
636,15944,54,-0.01,0.99,-1.02,-230,-72,126,-0.03,-0.05,0.06
630,16030,-94,-0.01,1,-1.03,-220,-69,117,0.12,0,-0.08
636,15934,-182,-0.01,0.99,-1.04,-227,-67,119,0.02,0.03,-0.05
606,16032,52,-0.01,1,-1.02,-236,-77,129,-0.12,-0.12,0.11
620,16022,-36,-0.01,1,-1.03,-224,-70,126,0.06,-0.02,0.06
668,15934,50,-0.01,0.99,-1.02,-221,-60,122,0.11,0.14,0
612,16042,16,-0.01,1,-1.02,-235,-76,126,-0.11,-0.11,0.06
686,16030,-48,-0.01,1,-1.03,-230,-61,126,-0.03,0.12,0.06
572,15960,-74,-0.01,0.99,-1.03,-233,-73,120,-0.08,-0.06,-0.03
676,16006,-84,-0.01,1,-1.03,-234,-69,122,-0.09,0,0
556,15980,-104,-0.02,1,-1.03,-230,-70,109,-0.03,-0.02,-0.2
674,15956,-98,-0.01,0.99,-1.03,-219,-72,132,0.14,-0.05,0.15
642,15954,-156,-0.01,0.99,-1.03,-223,-75,125,0.08,-0.09,0.05
612,15916,-98,-0.01,0.99,-1.03,-224,-77,123,0.06,-0.12,0.02
598,16034,-184,-0.01,1,-1.04,-228,-69,123,0,0,0.02
546,16008,-36,-0.02,1,-1.03,-224,-69,121,0.06,0,-0.02
622,15964,34,-0.01,0.99,-1.02,-225,-72,129,0.05,-0.05,0.11
650,16018,-90,-0.01,1,-1.03,-240,-70,134,-0.18,-0.02,0.18
646,16002,-98,-0.01,1,-1.03,-233,-65,125,-0.08,0.06,0.05
556,15936,-8,-0.02,0.99,-1.03,-233,-75,125,-0.08,-0.09,0.05
536,16012,-232,-0.02,1,-1.04,-225,-64,108,0.05,0.08,-0.21
656,15936,-136,-0.01,0.99,-1.03,-216,-79,121,0.18,-0.15,-0.02
558,15928,-138,-0.02,0.99,-1.03,-217,-69,127,0.17,0,0.08
590,15914,-8,-0.01,0.99,-1.03,-223,-69,121,0.08,0,-0.02
622,16026,-100,-0.01,1,-1.03,-230,-75,136,-0.03,-0.09,0.21
640,15958,-116,-0.01,0.99,-1.03,-233,-68,133,-0.08,0.02,0.17
618,15956,-158,-0.01,0.99,-1.03,-243,-70,133,-0.23,-0.02,0.17
568,16004,80,-0.02,1,-1.02,-225,-67,121,0.05,0.03,-0.02
648,15984,-32,-0.01,1,-1.03,-234,-77,128,-0.09,-0.12,0.09
600,15940,-52,-0.01,0.99,-1.03,-217,-73,120,0.17,-0.06,-0.03
550,16092,-124,-0.02,1,-1.03,-227,-75,129,0.02,-0.09,0.11
578,16002,-166,-0.01,1,-1.04,-227,-72,118,0.02,-0.05,-0.06
642,15902,-66,-0.01,0.99,-1.03,-222,-68,122,0.09,0.02,0
530,16022,-176,-0.02,1,-1.04,-224,-63,117,0.06,0.09,-0.08
560,15962,-102,-0.02,0.99,-1.03,-233,-71,123,-0.08,-0.03,0.02
572,16002,66,-0.01,1,-1.02,-227,-72,117,0.02,-0.05,-0.08
572,15966,-110,-0.01,0.99,-1.03,-224,-65,111,0.06,0.06,-0.17
672,16010,-80,-0.01,1,-1.03,-214,-62,113,0.21,0.11,-0.14
586,15996,-86,-0.01,1,-1.03,-235,-77,112,-0.11,-0.12,-0.15
640,16076,-78,-0.01,1,-1.03,-220,-68,126,0.12,0.02,0.06
554,15956,-38,-0.02,0.99,-1.03,-232,-70,136,-0.06,-0.02,0.21
560,15962,36,-0.02,0.99,-1.02,-239,-73,137,-0.17,-0.06,0.23
626,15982,-132,-0.01,1,-1.03,-233,-74,128,-0.08,-0.08,0.09
610,16018,-64,-0.01,1,-1.03,-219,-64,116,0.14,0.08,-0.09
616,15970,-136,-0.01,0.99,-1.03,-232,-68,121,-0.06,0.02,-0.02
568,15952,-80,-0.02,0.99,-1.03,-224,-78,117,0.06,-0.14,-0.08
668,15958,-72,-0.01,0.99,-1.03,-219,-60,123,0.14,0.14,0.02
620,16032,-70,-0.01,1,-1.03,-225,-69,128,0.05,0,0.09
532,16018,-132,-0.02,1,-1.03,-227,-71,129,0.02,-0.03,0.11
598,15928,-76,-0.01,0.99,-1.03,-238,-78,122,-0.15,-0.14,0
628,16034,-112,-0.01,1,-1.03,-245,-67,132,-0.26,0.03,0.15
598,16000,24,-0.01,1,-1.02,-229,-64,142,-0.02,0.08,0.31
554,15976,-116,-0.02,1,-1.03,-233,-59,136,-0.08,0.15,0.21
552,16084,-124,-0.02,1,-1.03,-228,-74,120,0,-0.08,-0.03
574,15910,-70,-0.01,0.99,-1.03,-234,-65,125,-0.09,0.06,0.05
490,16010,34,-0.02,1,-1.02,-221,-69,118,0.11,0,-0.06
634,16026,-40,-0.01,1,-1.03,-224,-77,121,0.06,-0.12,-0.02
634,15998,-96,-0.01,1,-1.03,-226,-68,116,0.03,0.02,-0.09
578,15954,-70,-0.01,0.99,-1.03,-233,-75,111,-0.08,-0.09,-0.17
638,15948,14,-0.01,0.99,-1.02,-220,-72,126,0.12,-0.05,0.06
656,15994,-64,-0.01,1,-1.03,-239,-66,132,-0.17,0.05,0.15
566,15950,-34,-0.02,0.99,-1.03,-239,-71,135,-0.17,-0.03,0.2
562,16018,-72,-0.02,1,-1.03,-227,-61,121,0.02,0.12,-0.02
578,15950,-16,-0.01,0.99,-1.03,-223,-62,116,0.08,0.11,-0.09
572,15966,-16,-0.01,0.99,-1.03,-220,-70,118,0.12,-0.02,-0.06
600,15934,-148,-0.01,0.99,-1.03,-227,-73,128,0.02,-0.06,0.09
682,16028,-56,-0.01,1,-1.03,-227,-69,124,0.02,0,0.03
622,16040,26,-0.01,1,-1.02,-235,-74,137,-0.11,-0.08,0.23
646,15952,-44,-0.01,0.99,-1.03,-232,-66,123,-0.06,0.05,0.02
636,15976,-92,-0.01,1,-1.03,-230,-73,134,-0.03,-0.06,0.18
568,15944,-124,-0.02,0.99,-1.03,-217,-70,136,0.17,-0.02,0.21
690,15960,-104,-0.01,0.99,-1.03,-229,-68,133,-0.02,0.02,0.17
678,16076,-84,-0.01,1,-1.03,-222,-63,111,0.09,0.09,-0.17
586,15934,-148,-0.01,0.99,-1.03,-213,-72,115,0.23,-0.05,-0.11
586,15962,-50,-0.01,0.99,-1.03,-215,-77,112,0.2,-0.12,-0.15
624,15966,-88,-0.01,0.99,-1.03,-214,-63,123,0.21,0.09,0.02
662,16020,-34,-0.01,1,-1.03,-231,-65,122,-0.05,0.06,0
540,16006,-150,-0.02,1,-1.03,-245,-70,135,-0.26,-0.02,0.2
568,15972,-22,-0.02,0.99,-1.03,-244,-66,137,-0.24,0.05,0.23
632,15962,-148,-0.01,0.99,-1.03,-227,-71,121,0.02,-0.03,-0.02
554,15972,-164,-0.02,0.99,-1.04,-225,-68,121,0.05,0.02,-0.02
614,15974,-86,-0.01,0.99,-1.03,-213,-66,115,0.23,0.05,-0.11
642,16016,-80,-0.01,1,-1.03,-211,-73,115,0.26,-0.06,-0.11
606,15998,-40,-0.01,1,-1.03,-221,-65,115,0.11,0.06,-0.11
568,16046,-26,-0.02,1,-1.03,-225,-71,121,0.05,-0.03,-0.02
638,16056,-56,-0.01,1,-1.03,-238,-66,122,-0.15,0.05,0
550,16012,-44,-0.02,1,-1.03,-230,-67,122,-0.03,0.03,0
622,15952,-40,-0.01,0.99,-1.03,-244,-71,129,-0.24,-0.03,0.11
580,16002,28,-0.01,1,-1.02,-229,-69,131,-0.02,0,0.14
658,15974,-140,-0.01,0.99,-1.03,-228,-78,130,0,-0.14,0.12
582,16004,-110,-0.01,1,-1.03,-230,-80,116,-0.03,-0.17,-0.09
552,16046,-100,-0.02,1,-1.03,-238,-61,127,-0.15,0.12,0.08
548,15970,14,-0.02,0.99,-1.02,-229,-68,126,-0.02,0.02,0.06
506,15946,-58,-0.02,0.99,-1.03,-230,-69,131,-0.03,0,0.14
576,16010,-170,-0.01,1,-1.04,-225,-71,120,0.05,-0.03,-0.03
604,16018,2,-0.01,1,-1.02,-223,-69,125,0.08,0,0.05
558,16046,-152,-0.02,1,-1.03,-221,-64,111,0.11,0.08,-0.17
632,15876,-98,-0.01,0.99,-1.03,-221,-53,125,0.11,0.24,0.05
594,15964,128,-0.01,0.99,-1.02,-226,-64,120,0.03,0.08,-0.03
626,15946,-94,-0.01,0.99,-1.03,-229,-72,130,-0.02,-0.05,0.12
606,15924,-88,-0.01,0.99,-1.03,-234,-79,134,-0.09,-0.15,0.18
648,16014,-82,-0.01,1,-1.03,-239,-62,126,-0.17,0.11,0.06
588,16022,20,-0.01,1,-1.02,-234,-75,122,-0.09,-0.09,0
668,16024,-70,-0.01,1,-1.03,-228,-76,123,0,-0.11,0.02
682,16004,-244,-0.01,1,-1.04,-227,-62,124,0.02,0.11,0.03
636,16004,-184,-0.01,1,-1.04,-233,-63,118,-0.08,0.09,-0.06
590,15994,-112,-0.01,1,-1.03,-231,-70,123,-0.05,-0.02,0.02
574,16028,-34,-0.01,1,-1.03,-229,-68,117,-0.02,0.02,-0.08
646,16066,-50,-0.01,1,-1.03,-212,-71,110,0.24,-0.03,-0.18
630,15984,-32,-0.01,1,-1.03,-225,-61,119,0.05,0.12,-0.05
606,16060,-76,-0.01,1,-1.03,-221,-67,125,0.11,0.03,0.05
642,15928,60,-0.01,0.99,-1.02,-228,-69,120,0,0,-0.03
632,15936,-124,-0.01,0.99,-1.03,-225,-62,126,0.05,0.11,0.06
630,16038,-18,-0.01,1,-1.03,-229,-63,126,-0.02,0.09,0.06
626,16016,-52,-0.01,1,-1.03,-234,-51,130,-0.09,0.27,0.12
600,16008,-86,-0.01,1,-1.03,-232,-69,121,-0.06,0,-0.02
546,16022,-154,-0.02,1,-1.03,-221,-63,132,0.11,0.09,0.15
554,16066,-172,-0.02,1,-1.04,-233,-69,124,-0.08,0,0.03
584,15972,-96,-0.01,0.99,-1.03,-229,-65,133,-0.02,0.06,0.17
624,15980,-186,-0.01,1,-1.04,-227,-74,130,0.02,-0.08,0.12
552,16048,24,-0.02,1,-1.02,-232,-65,117,-0.06,0.06,-0.08
602,16024,-96,-0.01,1,-1.03,-230,-74,127,-0.03,-0.08,0.08
572,16026,-58,-0.01,1,-1.03,-224,-81,131,0.06,-0.18,0.14
518,15974,-42,-0.02,0.99,-1.03,-228,-68,133,0,0.02,0.17
628,15978,-76,-0.01,1,-1.03,-223,-64,114,0.08,0.08,-0.12
602,16030,-26,-0.01,1,-1.03,-225,-70,121,0.05,-0.02,-0.02
606,15990,-108,-0.01,1,-1.03,-228,-70,124,0,-0.02,0.03
588,15920,-40,-0.01,0.99,-1.03,-224,-67,127,0.06,0.03,0.08
534,16024,14,-0.02,1,-1.02,-236,-76,123,-0.12,-0.11,0.02
590,15990,-10,-0.01,1,-1.03,-222,-61,122,0.09,0.12,0
652,15992,-118,-0.01,1,-1.03,-232,-64,129,-0.06,0.08,0.11
584,15962,-48,-0.01,0.99,-1.03,-228,-73,127,0,-0.06,0.08
562,16050,-150,-0.02,1,-1.03,-223,-65,134,0.08,0.06,0.18
618,15932,8,-0.01,0.99,-1.02,-235,-70,125,-0.11,-0.02,0.05
612,15956,-62,-0.01,0.99,-1.03,-237,-58,118,-0.14,0.17,-0.06
590,15954,-62,-0.01,0.99,-1.03,-226,-64,131,0.03,0.08,0.14
528,16030,-222,-0.02,1,-1.04,-220,-68,121,0.12,0.02,-0.02
652,16022,18,-0.01,1,-1.02,-230,-71,119,-0.03,-0.03,-0.05
636,16074,-66,-0.01,1,-1.03,-217,-83,121,0.17,-0.21,-0.02
662,16076,-50,-0.01,1,-1.03,-231,-66,125,-0.05,0.05,0.05
594,15920,28,-0.01,0.99,-1.02,-219,-61,128,0.14,0.12,0.09
642,16022,-100,-0.01,1,-1.03,-245,-68,127,-0.26,0.02,0.08
684,15962,-32,-0.01,0.99,-1.03,-233,-73,132,-0.08,-0.06,0.15
618,16008,-88,-0.01,1,-1.03,-236,-67,129,-0.12,0.03,0.11
562,15922,-38,-0.02,0.99,-1.03,-239,-68,128,-0.17,0.02,0.09
574,16008,-168,-0.01,1,-1.04,-226,-66,117,0.03,0.05,-0.08
676,16054,90,-0.01,1,-1.02,-228,-69,131,0,0,0.14
554,15958,-66,-0.02,0.99,-1.03,-225,-78,125,0.05,-0.14,0.05
640,15928,-76,-0.01,0.99,-1.03,-231,-68,121,-0.05,0.02,-0.02
604,16008,8,-0.01,1,-1.02,-237,-74,115,-0.14,-0.08,-0.11
594,16006,50,-0.01,1,-1.02,-226,-75,123,0.03,-0.09,0.02
552,15992,-62,-0.02,1,-1.03,-230,-69,120,-0.03,0,-0.03
638,16022,-88,-0.01,1,-1.03,-232,-71,121,-0.06,-0.03,-0.02
586,15986,-218,-0.01,1,-1.04,-229,-70,127,-0.02,-0.02,0.08
570,16084,80,-0.02,1,-1.02,-230,-68,123,-0.03,0.02,0.02
604,15964,-26,-0.01,0.99,-1.03,-223,-60,107,0.08,0.14,-0.23
672,16058,-58,-0.01,1,-1.03,-212,-75,110,0.24,-0.09,-0.18
606,15952,-8,-0.01,0.99,-1.03,-218,-69,121,0.15,0,-0.02
600,16052,38,-0.01,1,-1.02,-224,-75,129,0.06,-0.09,0.11
622,16002,-46,-0.01,1,-1.03,-229,-70,133,-0.02,-0.02,0.17
552,15920,-132,-0.02,0.99,-1.03,-239,-70,127,-0.17,-0.02,0.08
518,16044,16,-0.02,1,-1.02,-246,-67,135,-0.27,0.03,0.2
600,16032,-64,-0.01,1,-1.03,-235,-68,122,-0.11,0.02,0
600,16030,-138,-0.01,1,-1.03,-234,-72,131,-0.09,-0.05,0.14
558,16042,-194,-0.02,1,-1.04,-226,-73,114,0.03,-0.06,-0.12
596,15964,-62,-0.01,0.99,-1.03,-229,-69,113,-0.02,0,-0.14
664,16054,-66,-0.01,1,-1.03,-211,-78,118,0.26,-0.14,-0.06
614,16064,-14,-0.01,1,-1.03,-218,-72,115,0.15,-0.05,-0.11
594,15962,-12,-0.01,0.99,-1.03,-230,-73,121,-0.03,-0.06,-0.02
622,15944,28,-0.01,0.99,-1.02,-226,-74,124,0.03,-0.08,0.03
608,15998,-74,-0.01,1,-1.03,-228,-72,136,0,-0.05,0.21
568,16016,-90,-0.02,1,-1.03,-222,-70,120,0.09,-0.02,-0.03
684,16012,26,-0.01,1,-1.02,-231,-67,127,-0.05,0.03,0.08
598,15920,-58,-0.01,0.99,-1.03,-221,-72,131,0.11,-0.05,0.14
518,16044,-56,-0.02,1,-1.03,-242,-66,134,-0.21,0.05,0.18
528,16040,-56,-0.02,1,-1.03,-247,-72,133,-0.29,-0.05,0.17
630,16046,-72,-0.01,1,-1.03,-239,-71,131,-0.17,-0.03,0.14
532,15960,-210,-0.02,0.99,-1.04,-219,-68,127,0.14,0.02,0.08
630,15972,-38,-0.01,0.99,-1.03,-221,-70,114,0.11,-0.02,-0.12
634,16020,-120,-0.01,1,-1.03,-222,-74,116,0.09,-0.08,-0.09
622,15944,-64,-0.01,0.99,-1.03,-221,-65,117,0.11,0.06,-0.08
652,15968,32,-0.01,0.99,-1.02,-221,-76,124,0.11,-0.11,0.03
678,16016,-122,-0.01,1,-1.03,-232,-63,123,-0.06,0.09,0.02
622,15944,-94,-0.01,0.99,-1.03,-228,-73,119,0,-0.06,-0.05
614,15958,-146,-0.01,0.99,-1.03,-231,-63,121,-0.05,0.09,-0.02
574,15980,-182,-0.01,1,-1.04,-231,-79,123,-0.05,-0.15,0.02
574,16026,-132,-0.01,1,-1.03,-235,-68,133,-0.11,0.02,0.17
630,16000,-54,-0.01,1,-1.03,-235,-70,130,-0.11,-0.02,0.12
596,15994,-48,-0.01,1,-1.03,-235,-64,133,-0.11,0.08,0.17
590,16014,-144,-0.01,1,-1.03,-230,-67,135,-0.03,0.03,0.2
670,15958,-74,-0.01,0.99,-1.03,-236,-64,123,-0.12,0.08,0.02
464,15970,-142,-0.02,0.99,-1.03,-227,-74,119,0.02,-0.08,-0.05
674,15962,-126,-0.01,0.99,-1.03,-231,-71,123,-0.05,-0.03,0.02
590,16026,2,-0.01,1,-1.02,-234,-72,132,-0.09,-0.05,0.15
620,15952,-150,-0.01,0.99,-1.03,-227,-63,119,0.02,0.09,-0.05
624,16040,-108,-0.01,1,-1.03,-222,-65,133,0.09,0.06,0.17
588,15888,-114,-0.01,0.99,-1.03,-224,-64,123,0.06,0.08,0.02
710,15940,10,-0.01,0.99,-1.02,-234,-67,126,-0.09,0.03,0.06
620,16054,-68,-0.01,1,-1.03,-243,-69,145,-0.23,0,0.35
568,15988,-8,-0.02,1,-1.03,-249,-73,140,-0.32,-0.06,0.27
580,16020,-66,-0.01,1,-1.03,-249,-80,140,-0.32,-0.17,0.27
534,15952,-140,-0.02,0.99,-1.03,-225,-70,118,0.05,-0.02,-0.06
540,16048,-180,-0.02,1,-1.04,-223,-65,108,0.08,0.06,-0.21
550,16038,-98,-0.02,1,-1.03,-205,-69,112,0.35,0,-0.15
584,15986,-16,-0.01,1,-1.03,-216,-63,112,0.18,0.09,-0.15
638,16022,-66,-0.01,1,-1.03,-221,-61,123,0.11,0.12,0.02
656,15946,8,-0.01,0.99,-1.02,-234,-72,131,-0.09,-0.05,0.14
596,15962,-82,-0.01,0.99,-1.03,-234,-61,145,-0.09,0.12,0.35
600,15938,8,-0.01,0.99,-1.02,-239,-66,129,-0.17,0.05,0.11
582,15926,-84,-0.01,0.99,-1.03,-233,-67,122,-0.08,0.03,0
634,15984,-118,-0.01,1,-1.03,-220,-69,120,0.12,0,-0.03
648,15990,-104,-0.01,1,-1.03,-221,-74,117,0.11,-0.08,-0.08
548,16012,-74,-0.02,1,-1.03,-229,-67,125,-0.02,0.03,0.05
548,16000,-114,-0.02,1,-1.03,-230,-69,130,-0.03,0,0.12
636,16004,126,-0.01,1,-1.02,-221,-70,124,0.11,-0.02,0.03
600,16006,-26,-0.01,1,-1.03,-226,-71,119,0.03,-0.03,-0.05
632,15962,20,-0.01,0.99,-1.02,-233,-66,130,-0.08,0.05,0.12
604,15986,42,-0.01,1,-1.02,-229,-73,129,-0.02,-0.06,0.11
646,15996,-62,-0.01,1,-1.03,-228,-78,133,0,-0.14,0.17
612,15980,-198,-0.01,1,-1.04,-239,-67,126,-0.17,0.03,0.06
552,15966,-32,-0.02,0.99,-1.03,-236,-76,118,-0.12,-0.11,-0.06
600,15932,-146,-0.01,0.99,-1.03,-222,-71,129,0.09,-0.03,0.11
618,15980,-104,-0.01,1,-1.03,-228,-76,109,0,-0.11,-0.2
680,15992,-64,-0.01,1,-1.03,-229,-72,114,-0.02,-0.05,-0.12
562,16016,52,-0.02,1,-1.02,-237,-66,116,-0.14,0.05,-0.09
618,15970,-76,-0.01,0.99,-1.03,-234,-58,127,-0.09,0.17,0.08
590,15944,4,-0.01,0.99,-1.02,-237,-67,128,-0.14,0.03,0.09
596,15994,-78,-0.01,1,-1.03,-222,-65,131,0.09,0.06,0.14
512,15944,-134,-0.02,0.99,-1.03,-226,-65,127,0.03,0.06,0.08
592,16004,-70,-0.01,1,-1.03,-226,-62,138,0.03,0.11,0.24
614,16038,-80,-0.01,1,-1.03,-223,-81,130,0.08,-0.18,0.12
622,15954,-120,-0.01,0.99,-1.03,-234,-66,125,-0.09,0.05,0.05
628,15986,-26,-0.01,1,-1.03,-238,-66,116,-0.15,0.05,-0.09
558,15972,-236,-0.02,0.99,-1.04,-231,-66,126,-0.05,0.05,0.06
620,15964,-52,-0.01,0.99,-1.03,-229,-64,131,-0.02,0.08,0.14
566,15916,-110,-0.02,0.99,-1.03,-234,-70,117,-0.09,-0.02,-0.08
646,15996,-60,-0.01,1,-1.03,-225,-66,124,0.05,0.05,0.03
612,15992,-88,-0.01,1,-1.03,-230,-68,122,-0.03,0.02,0
568,16008,-104,-0.02,1,-1.03,-226,-70,130,0.03,-0.02,0.12
602,15960,52,-0.01,0.99,-1.02,-227,-65,124,0.02,0.06,0.03
526,15960,6,-0.02,0.99,-1.02,-230,-69,124,-0.03,0,0.03
624,16042,-74,-0.01,1,-1.03,-233,-75,115,-0.08,-0.09,-0.11
602,16006,-32,-0.01,1,-1.03,-223,-70,116,0.08,-0.02,-0.09
646,15976,-48,-0.01,1,-1.03,-237,-80,121,-0.14,-0.17,-0.02
656,16010,46,-0.01,1,-1.02,-223,-74,124,0.08,-0.08,0.03
